InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
b1b984def4c23c4957d7c9e8371517dc	2025-10-13 21:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	118.7	EUR	2025-10-12 11:10:04
b1b984def4c23c4957d7c9e8371517dc	2025-10-13 21:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	104.84	EUR	2025-10-12 11:10:04
b1b984def4c23c4957d7c9e8371517dc	2025-10-13 21:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	104.88	EUR	2025-10-12 11:10:04
b1b984def4c23c4957d7c9e8371517dc	2025-10-13 21:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	97.91	EUR	2025-10-12 11:10:04
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 22:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	105.06	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 22:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	116.53	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 22:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	102.24	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 22:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	96.87	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 23:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	107.05	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 23:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	103.46	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 23:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	100.59	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-13 23:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	91.22	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 00:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	104.85	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 00:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	98.48	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 00:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	94.49	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 00:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	88.95	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 01:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	99.54	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 01:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	96.56	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 01:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	94.13	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 01:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	93.85	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 02:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	94.24	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 02:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	94.54	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 02:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	92.88	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 02:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	97.64	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 03:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	93.82	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 03:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	98.45	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 03:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	99.36	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 03:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	100.8	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 04:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	88.95	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 04:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	111.92	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 04:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	138.83	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 04:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	130.16	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 05:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	132.93	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 05:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	144.54	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 05:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	177.75	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 05:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	188.5	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 06:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	231.08	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 06:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	224	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 06:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	173.03	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 06:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	149.52	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 07:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	215.71	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 07:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	158.66	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 07:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	139.79	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 07:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	128.04	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 08:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	182.51	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 08:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	134.65	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 08:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	118.21	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 08:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	110	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 09:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	135.38	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 09:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	124.66	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 09:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	116.72	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 09:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	111.91	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 10:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	114.06	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 10:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	112.32	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 10:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	108.3	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 10:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	100.07	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 11:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	104.84	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 11:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	102.49	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 11:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	103.49	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 11:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	101.17	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 12:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	89.23	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 12:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	101.25	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 12:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	109.6	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 12:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	125.43	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 13:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	102.24	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 13:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	113.5	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 13:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	118.26	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 13:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	156.19	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 14:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	92.56	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 14:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	117.02	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 14:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	155.19	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 14:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	224.32	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 15:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	123.49	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 15:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	151.97	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 15:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	238.96	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 15:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	378.78	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 16:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	274.81	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 16:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	361.84	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 16:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	474.8	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 16:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	508.38	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 17:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	493.94	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 17:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	448.63	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 17:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	379.98	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 17:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	306.27	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 18:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	332.2	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 18:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	242.83	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 18:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	181.7	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 18:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	145.19	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 19:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	214.2	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 19:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	165.07	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 19:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	146.91	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 19:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	125.98	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 20:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	146.9	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 20:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	132.57	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 20:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	123.09	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 20:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	116.87	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 21:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	123.95	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 21:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	118.01	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 21:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	110.63	EUR	2025-10-13 12:24:25
d34fe7601eed0a30e671e3a64b690c5a	2025-10-14 21:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	108.85	EUR	2025-10-13 12:24:25
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 22:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	120.26	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 22:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	116.09	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 22:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	113.53	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 22:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	111.97	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 23:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	117.16	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 23:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	112.45	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 23:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	110.16	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-14 23:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	107.69	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 00:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	110.15	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 00:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	108.38	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 00:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	106.29	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 00:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	105.91	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 01:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	105.98	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 01:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	104.94	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 01:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	101.43	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 01:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	102.12	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 02:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	96.02	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 02:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	99.44	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 02:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	101.62	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 02:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	106.25	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 03:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	103.72	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 03:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	107.9	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 03:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	111.67	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 03:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	109.84	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 04:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	93.37	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 04:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	109.72	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 04:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	140.13	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 04:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	175.61	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 05:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	130.17	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 05:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	167.39	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 05:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	254.09	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 05:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	266.66	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 06:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	316.81	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 06:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	278.35	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 06:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	234.6	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 06:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	193.76	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 07:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	239.39	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 07:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	188.38	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 07:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	139.33	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 07:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	124.56	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 08:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	179.25	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 08:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	136.1	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 08:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	127.68	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 08:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	109.53	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 09:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	137.26	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 09:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	123.77	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 09:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	111.99	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 09:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	106.28	EUR	2025-10-14 12:42:52
97c5ff7f162f4be04c54fa234ba7b883	2025-10-15 10:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	120.82	EUR	2025-10-14 12:42:52
