InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 14:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	44.11	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 14:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	52.95	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 14:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	59.08	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 14:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	51.8	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 15:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	57.76	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 15:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.08	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 15:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.04	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 15:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.12	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 16:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	77.81	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 16:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.23	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 16:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	72.99	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 16:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	73	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 17:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.4	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 17:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.04	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 17:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	73.87	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 17:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	71.28	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 18:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	70	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 18:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	67.61	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 18:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	67.52	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 18:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.87	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 19:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.4	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 19:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.73	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 19:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.58	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 19:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.7	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 20:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.93	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 20:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.19	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 20:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.26	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 20:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.32	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 21:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.65	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 21:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.72	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 21:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.87	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 21:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.95	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 22:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.41	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 22:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.9	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 22:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.31	EUR	2025-10-31 12:05:50
36f51ca2dbf7e27e3cd558e15e71d779	2025-11-01 22:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.43	EUR	2025-10-31 12:05:50
c40efc329dffa23a001bb08e05842d29	2025-11-01 23:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	38.44	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-01 23:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	57.35	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-01 23:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.67	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-01 23:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.08	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 00:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	54.56	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 00:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.66	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 00:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.07	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 00:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	51.98	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 01:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.2	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 01:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.12	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 01:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.51	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 01:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	52.42	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 02:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.28	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 02:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	54.09	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 02:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.11	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 02:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.73	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 03:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	54.46	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 03:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.88	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 03:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.92	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 03:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	62.9	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 04:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.3	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 04:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.25	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 04:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.94	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 04:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.97	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 05:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	54.81	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 05:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	59.61	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 05:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	58.43	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 05:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.24	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 06:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.83	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 06:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.21	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 06:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.18	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 06:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	62.41	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 07:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	74.6	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 07:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	71.57	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 07:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.73	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 07:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.88	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 08:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.97	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 08:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.7	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 08:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.31	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 08:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	58.61	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 09:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	72.61	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 09:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.62	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 09:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	62.95	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 09:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	60.21	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 10:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 10:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.8	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 10:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.99	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 10:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.54	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 11:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.99	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 11:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.75	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 11:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.45	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 11:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.5	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 12:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.22	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 12:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 12:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	70.21	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 12:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	74.16	EUR	2025-11-01 12:05:30
c40efc329dffa23a001bb08e05842d29	2025-11-02 13:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	71.58	EUR	2025-11-01 12:05:30
