InstanceCode	DateTime(UTC)	ResolutionCode	AreaCode	AreaDisplayName	AreaTypeCode	MapCode	ContractType	Sequence	Price[Currency/MWh]	Currency	UpdateTime(UTC)
3a4a61c5205606a134fbab985e9257b7	2025-12-01 07:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.11	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 07:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.18	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 08:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.27	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 08:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.23	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 08:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.91	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 08:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.58	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 09:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.37	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 09:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.22	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 09:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.12	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 09:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.71	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 10:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.52	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 10:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.39	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 10:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.05	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 10:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.39	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 11:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.93	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 11:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.81	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 11:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.73	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 11:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.77	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 12:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.21	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 12:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.48	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 12:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.97	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 12:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.65	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 13:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.77	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 13:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	77	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 13:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	77.94	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 13:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.3	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 14:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.4	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 14:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	78.8	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 14:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.65	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 14:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.38	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 15:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.09	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 15:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.55	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 15:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.58	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 15:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.89	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 16:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.08	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 16:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	81.8	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 16:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	80.51	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 16:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	79.62	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 17:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.36	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 17:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.21	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 17:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	74.73	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 17:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	73.28	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 18:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	72.58	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 18:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	71.3	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 18:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.83	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 18:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.63	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 19:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	70.95	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 19:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.86	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 19:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	67.02	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 19:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	61.7	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 20:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	66.19	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 20:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	65.46	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 20:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.37	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 20:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	61.95	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 21:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	63.62	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 21:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	62.48	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 21:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	61.17	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 21:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	59.89	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 22:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	61.2	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 22:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	59.48	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 22:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	58.93	EUR	2025-11-30 12:07:05
3a4a61c5205606a134fbab985e9257b7	2025-12-01 22:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	57.81	EUR	2025-11-30 12:07:05
25ea0b6138a1b784dfae1fdc3e268171	2025-12-01 23:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	51.2	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-01 23:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	56.38	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-01 23:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	55.73	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-01 23:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	52.58	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 00:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	54.43	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 00:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	49.5	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 00:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	52.85	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 00:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	51.15	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 01:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	48.66	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 01:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	49.48	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 01:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	47.1	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 01:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	46.7	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 02:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	48.68	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 02:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	48.02	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 02:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	44.21	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 02:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	40.97	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 03:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	46.15	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 03:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	46.44	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 03:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	47.15	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 03:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	46.87	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 04:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	48.17	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 04:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	50.84	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 04:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	53.16	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 04:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	50.01	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 05:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	60.09	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 05:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	60.51	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 05:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	62.71	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 05:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	59.15	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 06:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	64.52	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 06:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	67.61	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 06:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.25	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 06:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.57	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 07:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.85	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 07:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.88	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 07:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	72.6	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 07:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.88	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 08:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	71.78	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 08:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	69.92	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 08:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	70.18	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 08:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.29	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 09:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	82.4	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 09:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.83	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 09:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.87	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 09:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.87	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 10:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.92	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 10:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.91	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 10:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.87	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 10:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	68.97	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 11:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	84.8	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 11:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.67	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 11:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	77.79	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 11:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	76.66	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 12:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	85.64	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 12:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	83.48	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 12:30:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	89.1	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 12:45:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	95.62	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 13:00:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	83.07	EUR	2025-12-01 12:06:32
25ea0b6138a1b784dfae1fdc3e268171	2025-12-02 13:15:00	PT15M	10YDK-1--------W	DK1	BZN	DK1	Day-ahead	 	84.24	EUR	2025-12-01 12:06:32
