T0001,162.667762
T0002,162.667762
T0003,162.667762
T0004,162.667762
T0005,162.667762
T0006,162.667762
T0007,162.667762
T0008,162.667762
T0009,162.667762
T0010,162.667762
T0011,162.667762
T0012,162.667762
T0013,162.667762
T0014,162.667762
T0015,162.667762
T0016,162.667762
T0017,162.667762
T0018,162.667762
T0019,162.667762
T0020,162.667762
T0021,162.667762
T0022,162.667762
T0023,162.667762
T0024,162.667762
T0025,162.667762
T0026,162.667762
T0027,162.667762
T0028,162.667762
T0029,162.667762
T0030,162.667762
T0031,162.667762
T0032,162.667762
T0033,162.667762
T0034,162.667762
T0035,162.667762
T0036,162.667762
T0037,162.667762
T0038,162.667762
T0039,162.667762
T0040,162.667762
T0041,162.667762
T0042,162.667762
T0043,162.667762
T0044,162.667762
T0045,162.667762
T0046,162.667762
T0047,162.667762
T0048,162.667762
T0049,162.667762
T0050,162.667762
T0051,162.667762
T0052,162.667762
T0053,162.667762
T0054,162.667762
T0055,162.667762
T0056,162.667762
T0057,162.667762
T0058,162.667762
T0059,162.667762
T0060,162.667762
T0061,162.667762
T0062,162.667762
T0063,162.667762
T0064,162.667762
T0065,162.667762
T0066,162.667762
T0067,162.667762
T0068,162.667762
T0069,162.667762
T0070,162.667762
T0071,162.667762
T0072,162.667762
T0073,162.667762
T0074,162.667762
T0075,162.667762
T0076,162.667762
T0077,162.667762
T0078,162.667762
T0079,162.667762
T0080,162.667762
T0081,162.667762
T0082,162.667762
T0083,162.667762
T0084,162.667762
T0085,162.667762
T0086,162.667762
T0087,162.667762
T0088,162.667762
T0089,162.667762
T0090,162.667762
T0091,162.667762
T0092,162.667762
T0093,162.667762
T0094,162.667762
T0095,162.667762
T0096,162.667762
T0097,162.667762
T0098,162.667762
T0099,162.667762
T0100,162.667762
T0101,162.667762
T0102,162.667762
T0103,162.667762
T0104,162.667762
T0105,162.667762
T0106,162.667762
T0107,162.667762
T0108,162.667762
T0109,162.667762
T0110,162.667762
T0111,162.667762
T0112,162.667762
T0113,162.667762
T0114,162.667762
T0115,162.667762
T0116,162.667762
T0117,162.667762
T0118,162.667762
T0119,162.667762
T0120,162.667762
T0121,162.667762
T0122,162.667762
T0123,162.667762
T0124,162.667762
T0125,162.667762
T0126,162.667762
T0127,162.667762
T0128,162.667762
T0129,162.667762
T0130,162.667762
T0131,162.667762
T0132,162.667762
T0133,162.667762
T0134,162.667762
T0135,162.667762
T0136,162.667762
T0137,162.667762
T0138,162.667762
T0139,162.667762
T0140,162.667762
T0141,162.667762
T0142,162.667762
T0143,162.667762
T0144,162.667762
T0145,162.667762
T0146,162.667762
T0147,162.667762
T0148,162.667762
T0149,162.667762
T0150,162.667762
T0151,162.667762
T0152,162.667762
T0153,162.667762
T0154,162.667762
T0155,162.667762
T0156,162.667762
T0157,162.667762
T0158,162.667762
T0159,162.667762
T0160,162.667762
T0161,162.667762
T0162,162.667762
T0163,162.667762
T0164,162.667762
T0165,162.667762
T0166,162.667762
T0167,162.667762
T0168,162.667762
T0169,162.667762
T0170,162.667762
T0171,162.667762
T0172,162.667762
T0173,162.667762
T0174,162.667762
T0175,162.667762
T0176,162.667762
T0177,162.667762
T0178,162.667762
T0179,162.667762
T0180,162.667762
T0181,162.667762
T0182,162.667762
T0183,162.667762
T0184,162.667762
T0185,162.667762
T0186,162.667762
T0187,162.667762
T0188,162.667762
T0189,162.667762
T0190,162.667762
T0191,162.667762
T0192,162.667762
T0193,162.667762
T0194,162.667762
T0195,162.667762
T0196,162.667762
T0197,162.667762
T0198,162.667762
