T0001,94.611077
T0002,94.611077
T0003,94.611077
T0004,94.611077
T0005,94.611077
T0006,94.611077
T0007,94.611077
T0008,94.611077
T0009,94.611077
T0010,94.611077
T0011,94.611077
T0012,94.611077
T0013,94.611077
T0014,94.611077
T0015,94.611077
T0016,94.611077
T0017,94.611077
T0018,94.611077
T0019,94.611077
T0020,94.611077
T0021,94.611077
T0022,94.611077
T0023,94.611077
T0024,94.611077
T0025,94.611077
T0026,94.611077
T0027,94.611077
T0028,94.611077
T0029,94.611077
T0030,94.611077
T0031,94.611077
T0032,94.611077
T0033,94.611077
T0034,94.611077
T0035,94.611077
T0036,94.611077
T0037,94.611077
T0038,94.611077
T0039,94.611077
T0040,94.611077
T0041,94.611077
T0042,94.611077
T0043,94.611077
T0044,94.611077
T0045,94.611077
T0046,94.611077
T0047,94.611077
T0048,94.611077
T0049,94.611077
T0050,94.611077
T0051,94.611077
T0052,94.611077
T0053,94.611077
T0054,94.611077
T0055,94.611077
T0056,94.611077
T0057,94.611077
T0058,94.611077
T0059,94.611077
T0060,94.611077
T0061,94.611077
T0062,94.611077
T0063,94.611077
T0064,94.611077
T0065,94.611077
T0066,94.611077
T0067,94.611077
T0068,94.611077
T0069,94.611077
T0070,94.611077
T0071,94.611077
T0072,94.611077
T0073,94.611077
T0074,94.611077
T0075,94.611077
T0076,94.611077
T0077,94.611077
T0078,94.611077
T0079,94.611077
T0080,94.611077
T0081,94.611077
T0082,94.611077
T0083,94.611077
T0084,94.611077
T0085,94.611077
T0086,94.611077
T0087,94.611077
T0088,94.611077
T0089,94.611077
T0090,94.611077
T0091,94.611077
T0092,94.611077
T0093,94.611077
T0094,94.611077
T0095,94.611077
T0096,94.611077
T0097,94.611077
T0098,94.611077
T0099,94.611077
T0100,94.611077
T0101,94.611077
T0102,94.611077
T0103,94.611077
T0104,94.611077
T0105,94.611077
T0106,94.611077
T0107,94.611077
T0108,94.611077
T0109,94.611077
T0110,94.611077
T0111,94.611077
T0112,94.611077
T0113,94.611077
T0114,94.611077
T0115,94.611077
T0116,94.611077
T0117,94.611077
T0118,94.611077
T0119,94.611077
T0120,94.611077
T0121,94.611077
T0122,94.611077
T0123,94.611077
T0124,94.611077
T0125,94.611077
T0126,94.611077
T0127,94.611077
T0128,94.611077
T0129,94.611077
T0130,94.611077
T0131,94.611077
T0132,94.611077
T0133,94.611077
T0134,94.611077
T0135,94.611077
T0136,94.611077
T0137,94.611077
T0138,94.611077
T0139,94.611077
T0140,94.611077
T0141,94.611077
T0142,94.611077
T0143,94.611077
T0144,94.611077
T0145,94.611077
T0146,94.611077
T0147,94.611077
T0148,94.611077
T0149,94.611077
T0150,94.611077
T0151,94.611077
T0152,94.611077
T0153,94.611077
T0154,94.611077
T0155,94.611077
T0156,94.611077
T0157,94.611077
T0158,94.611077
T0159,94.611077
T0160,94.611077
T0161,94.611077
T0162,94.611077
T0163,94.611077
T0164,94.611077
T0165,94.611077
T0166,94.611077
T0167,94.611077
T0168,94.611077
T0169,94.611077
T0170,94.611077
T0171,94.611077
T0172,94.611077
T0173,94.611077
T0174,94.611077
T0175,94.611077
T0176,94.611077
T0177,94.611077
T0178,94.611077
T0179,94.611077
T0180,94.611077
T0181,94.611077
T0182,94.611077
T0183,94.611077
T0184,94.611077
T0185,94.611077
T0186,94.611077
T0187,94.611077
T0188,94.611077
T0189,94.611077
T0190,94.611077
T0191,94.611077
T0192,94.611077
T0193,94.611077
T0194,94.611077
T0195,94.611077
T0196,94.611077
T0197,94.611077
T0198,94.611077
T0199,94.611077
T0200,94.611077
T0201,94.611077
T0202,94.611077
T0203,94.611077
T0204,94.611077
T0205,94.611077
T0206,94.611077
T0207,94.611077
T0208,94.611077
T0209,94.611077
T0210,94.611077
T0211,94.611077
T0212,94.611077
T0213,94.611077
T0214,94.611077
T0215,94.611077
T0216,94.611077
T0217,94.611077
T0218,94.611077
T0219,94.611077
T0220,94.611077
T0221,94.611077
T0222,94.611077
T0223,94.611077
T0224,94.611077
T0225,94.611077
T0226,94.611077
T0227,94.611077
T0228,94.611077
T0229,94.611077
T0230,94.611077
T0231,94.611077
T0232,94.611077
T0233,94.611077
T0234,94.611077
T0235,94.611077
T0236,94.611077
T0237,94.611077
T0238,94.611077
T0239,94.611077
T0240,94.611077
T0241,94.611077
T0242,94.611077
T0243,94.611077
T0244,94.611077
T0245,94.611077
T0246,94.611077
T0247,94.611077
T0248,94.611077
T0249,94.611077
T0250,94.611077
T0251,94.611077
T0252,94.611077
T0253,94.611077
T0254,94.611077
T0255,94.611077
T0256,94.611077
T0257,94.611077
T0258,94.611077
T0259,94.611077
T0260,94.611077
T0261,94.611077
T0262,94.611077
T0263,94.611077
T0264,94.611077
T0265,94.611077
T0266,94.611077
T0267,94.611077
T0268,94.611077
T0269,94.611077
T0270,94.611077
T0271,94.611077
T0272,94.611077
T0273,94.611077
T0274,94.611077
T0275,94.611077
T0276,94.611077
T0277,94.611077
T0278,94.611077
T0279,94.611077
T0280,94.611077
T0281,94.611077
T0282,94.611077
T0283,94.611077
T0284,94.611077
T0285,94.611077
T0286,94.611077
T0287,94.611077
T0288,94.611077
T0289,94.611077
T0290,94.611077
T0291,94.611077
T0292,94.611077
T0293,94.611077
T0294,94.611077
T0295,94.611077
T0296,94.611077
T0297,94.611077
T0298,94.611077
T0299,94.611077
T0300,94.611077
T0301,94.611077
T0302,94.611077
T0303,94.611077
T0304,94.611077
T0305,94.611077
T0306,94.611077
T0307,94.611077
T0308,94.611077
T0309,94.611077
T0310,94.611077
T0311,94.611077
T0312,94.611077
T0313,94.611077
T0314,94.611077
T0315,94.611077
T0316,94.611077
T0317,94.611077
T0318,94.611077
T0319,94.611077
T0320,94.611077
T0321,94.611077
T0322,94.611077
T0323,94.611077
T0324,94.611077
T0325,94.611077
T0326,94.611077
T0327,94.611077
T0328,94.611077
T0329,94.611077
T0330,94.611077
T0331,94.611077
T0332,94.611077
T0333,94.611077
T0334,94.611077
T0335,94.611077
T0336,94.611077
T0337,94.611077
T0338,94.611077
T0339,94.611077
T0340,94.611077
T0341,94.611077
T0342,94.611077
T0343,94.611077
T0344,94.611077
T0345,94.611077
T0346,94.611077
T0347,94.611077
T0348,94.611077
T0349,94.611077
T0350,94.611077
T0351,94.611077
T0352,94.611077
T0353,94.611077
T0354,94.611077
T0355,94.611077
T0356,94.611077
T0357,94.611077
T0358,94.611077
T0359,94.611077
T0360,94.611077
T0361,94.611077
T0362,94.611077
T0363,94.611077
T0364,94.611077
T0365,94.611077
T0366,94.611077
T0367,94.611077
T0368,94.611077
T0369,94.611077
T0370,94.611077
T0371,94.611077
T0372,94.611077
T0373,94.611077
T0374,94.611077
T0375,94.611077
T0376,94.611077
T0377,94.611077
T0378,94.611077
T0379,94.611077
T0380,94.611077
T0381,94.611077
T0382,94.611077
T0383,94.611077
T0384,94.611077
T0385,94.611077
T0386,94.611077
T0387,94.611077
T0388,94.611077
T0389,94.611077
T0390,94.611077
T0391,94.611077
T0392,94.611077
T0393,94.611077
T0394,94.611077
T0395,94.611077
T0396,94.611077
T0397,94.611077
T0398,94.611077
T0399,94.611077
T0400,94.611077
T0401,94.611077
T0402,94.611077
T0403,94.611077
T0404,94.611077
T0405,94.611077
T0406,94.611077
T0407,94.611077
T0408,94.611077
T0409,94.611077
T0410,94.611077
T0411,94.611077
T0412,94.611077
T0413,94.611077
T0414,94.611077
T0415,94.611077
T0416,94.611077
T0417,94.611077
T0418,94.611077
T0419,94.611077
T0420,94.611077
T0421,94.611077
T0422,94.611077
T0423,94.611077
T0424,94.611077
T0425,94.611077
T0426,94.611077
T0427,94.611077
T0428,94.611077
T0429,94.611077
T0430,94.611077
T0431,94.611077
T0432,94.611077
T0433,94.611077
T0434,94.611077
T0435,94.611077
T0436,94.611077
T0437,94.611077
T0438,94.611077
T0439,94.611077
T0440,94.611077
T0441,94.611077
T0442,94.611077
T0443,94.611077
T0444,94.611077
T0445,94.611077
T0446,94.611077
T0447,94.611077
T0448,94.611077
T0449,94.611077
T0450,94.611077
T0451,94.611077
T0452,94.611077
T0453,94.611077
T0454,94.611077
T0455,94.611077
T0456,94.611077
T0457,94.611077
T0458,94.611077
T0459,94.611077
T0460,94.611077
T0461,94.611077
T0462,94.611077
T0463,0.000000
T0464,0.000000
T0465,0.000000
T0466,94.611077
T0467,94.611077
T0468,94.611077
T0469,94.611077
T0470,94.611077
T0471,94.611077
T0472,94.611077
T0473,94.611077
T0474,94.611077
T0475,94.611077
T0476,94.611077
T0477,94.611077
T0478,94.611077
T0479,94.611077
T0480,94.611077
T0481,94.611077
T0482,94.611077
T0483,94.611077
T0484,94.611077
T0485,94.611077
T0486,94.611077
T0487,94.611077
T0488,94.611077
T0489,94.611077
T0490,94.611077
T0491,94.611077
T0492,94.611077
T0493,94.611077
T0494,94.611077
T0495,94.611077
T0496,94.611077
T0497,94.611077
T0498,94.611077
T0499,94.611077
T0500,94.611077
T0501,94.611077
T0502,94.611077
T0503,94.611077
T0504,94.611077
T0505,94.611077
T0506,94.611077
T0507,94.611077
T0508,94.611077
T0509,94.611077
T0510,94.611077
T0511,94.611077
T0512,0.000000
T0513,94.611077
T0514,94.611077
T0515,94.611077
T0516,94.611077
T0517,94.611077
T0518,94.611077
T0519,94.611077
T0520,0.000000
T0521,0.000000
T0522,0.000000
T0523,0.000000
T0524,94.611077
T0525,94.611077
T0526,94.611077
T0527,94.611077
T0528,94.611077
T0529,94.611077
T0530,94.611077
T0531,94.611077
T0532,94.611077
T0533,94.611077
T0534,94.611077
T0535,0.000000
T0536,0.000000
T0537,0.000000
T0538,0.000000
T0539,0.000000
T0540,94.611077
T0541,94.611077
T0542,94.611077
T0543,94.611077
T0544,94.611077
T0545,94.611077
T0546,94.611077
T0547,94.611077
T0548,94.611077
T0549,94.611077
T0550,94.611077
T0551,94.611077
T0552,94.611077
T0553,94.611077
T0554,94.611077
T0555,94.611077
T0556,94.611077
T0557,94.611077
T0558,94.611077
T0559,94.611077
T0560,94.611077
T0561,94.611077
T0562,94.611077
T0563,94.611077
