T,G_HR,value
T0001,HR_DC,42.74401246837358
T0002,HR_DC,42.74401246837358
T0003,HR_DC,42.74401246837358
T0004,HR_DC,42.74401246837358
T0005,HR_DC,42.74401246837358
T0006,HR_DC,42.74401246837358
T0007,HR_DC,42.74401246837358
T0008,HR_DC,42.74401246837358
T0009,HR_DC,42.74401246837358
T0010,HR_DC,42.74401246837358
T0011,HR_DC,42.74401246837358
T0012,HR_DC,42.74401246837358
T0013,HR_DC,42.74401246837358
T0014,HR_DC,42.74401246837358
T0015,HR_DC,42.74401246837358
T0016,HR_DC,42.74401246837358
T0017,HR_DC,42.74401246837358
T0018,HR_DC,42.74401246837358
T0019,HR_DC,42.74401246837358
T0020,HR_DC,42.74401246837358
T0021,HR_DC,42.74401246837358
T0022,HR_DC,42.74401246837358
T0023,HR_DC,42.74401246837358
T0024,HR_DC,42.74401246837358
T0025,HR_DC,42.74401246837358
T0026,HR_DC,42.74401246837358
T0027,HR_DC,42.74401246837358
T0028,HR_DC,42.74401246837358
T0029,HR_DC,42.74401246837358
T0030,HR_DC,42.74401246837358
T0031,HR_DC,42.74401246837358
T0032,HR_DC,42.74401246837358
T0033,HR_DC,42.74401246837358
T0034,HR_DC,42.74401246837358
T0035,HR_DC,42.74401246837358
T0036,HR_DC,42.74401246837358
T0037,HR_DC,42.74401246837358
T0038,HR_DC,42.74401246837358
T0039,HR_DC,42.74401246837358
T0040,HR_DC,42.74401246837358
T0041,HR_DC,42.74401246837358
T0042,HR_DC,42.74401246837358
T0043,HR_DC,42.74401246837358
T0044,HR_DC,42.74401246837358
T0045,HR_DC,42.74401246837358
T0046,HR_DC,42.74401246837358
T0047,HR_DC,42.74401246837358
T0048,HR_DC,42.74401246837358
T0049,HR_DC,42.74401246837358
T0050,HR_DC,42.74401246837358
T0051,HR_DC,42.74401246837358
T0052,HR_DC,42.74401246837358
T0053,HR_DC,42.74401246837358
T0054,HR_DC,42.74401246837358
T0055,HR_DC,42.74401246837358
T0056,HR_DC,42.74401246837358
T0057,HR_DC,42.74401246837358
T0058,HR_DC,42.74401246837358
T0059,HR_DC,42.74401246837358
T0060,HR_DC,42.74401246837358
T0061,HR_DC,42.74401246837358
T0062,HR_DC,42.74401246837358
T0063,HR_DC,42.74401246837358
T0064,HR_DC,42.74401246837358
T0065,HR_DC,42.74401246837358
T0066,HR_DC,42.74401246837358
T0067,HR_DC,42.74401246837358
T0068,HR_DC,42.74401246837358
T0069,HR_DC,42.74401246837358
T0070,HR_DC,42.74401246837358
T0071,HR_DC,42.74401246837358
T0072,HR_DC,42.74401246837358
T0073,HR_DC,42.74401246837358
T0074,HR_DC,42.74401246837358
T0075,HR_DC,42.74401246837358
T0076,HR_DC,42.74401246837358
T0077,HR_DC,42.74401246837358
T0078,HR_DC,42.74401246837358
T0079,HR_DC,42.74401246837358
T0080,HR_DC,42.74401246837358
T0081,HR_DC,42.74401246837358
T0082,HR_DC,42.74401246837358
T0083,HR_DC,42.74401246837358
T0084,HR_DC,42.74401246837358
T0085,HR_DC,42.74401246837358
T0086,HR_DC,42.74401246837358
T0087,HR_DC,42.74401246837358
T0088,HR_DC,42.74401246837358
T0089,HR_DC,42.74401246837358
T0090,HR_DC,42.74401246837358
T0091,HR_DC,42.74401246837358
T0092,HR_DC,42.74401246837358
T0093,HR_DC,42.74401246837358
T0094,HR_DC,42.74401246837358
T0095,HR_DC,42.74401246837358
T0096,HR_DC,42.74401246837358
T0097,HR_DC,42.74401246837358
T0098,HR_DC,42.74401246837358
T0099,HR_DC,42.74401246837358
T0100,HR_DC,42.74401246837358
T0101,HR_DC,42.74401246837358
T0102,HR_DC,42.74401246837358
T0103,HR_DC,42.74401246837358
T0104,HR_DC,42.74401246837358
T0105,HR_DC,42.74401246837358
T0106,HR_DC,42.74401246837358
T0107,HR_DC,42.74401246837358
T0108,HR_DC,42.74401246837358
T0109,HR_DC,42.74401246837358
T0110,HR_DC,42.74401246837358
T0111,HR_DC,42.74401246837358
T0112,HR_DC,42.74401246837358
T0113,HR_DC,42.74401246837358
T0114,HR_DC,42.74401246837358
T0115,HR_DC,42.74401246837358
T0116,HR_DC,42.74401246837358
T0117,HR_DC,42.74401246837358
T0118,HR_DC,42.74401246837358
T0119,HR_DC,42.74401246837358
T0120,HR_DC,42.74401246837358
T0121,HR_DC,42.74401246837358
T0122,HR_DC,42.74401246837358
T0123,HR_DC,42.74401246837358
T0124,HR_DC,42.74401246837358
T0125,HR_DC,42.74401246837358
T0126,HR_DC,42.74401246837358
T0127,HR_DC,42.74401246837358
T0128,HR_DC,42.74401246837358
T0129,HR_DC,42.74401246837358
T0130,HR_DC,42.74401246837358
T0131,HR_DC,42.74401246837358
T0132,HR_DC,42.74401246837358
T0133,HR_DC,42.74401246837358
T0134,HR_DC,42.74401246837358
T0135,HR_DC,42.74401246837358
T0136,HR_DC,42.74401246837358
T0137,HR_DC,42.74401246837358
T0138,HR_DC,42.74401246837358
T0139,HR_DC,42.74401246837358
T0140,HR_DC,42.74401246837358
T0141,HR_DC,42.74401246837358
T0142,HR_DC,42.74401246837358
T0143,HR_DC,42.74401246837358
T0144,HR_DC,42.74401246837358
T0145,HR_DC,42.74401246837358
T0146,HR_DC,42.74401246837358
T0147,HR_DC,42.74401246837358
T0148,HR_DC,42.74401246837358
T0149,HR_DC,42.74401246837358
T0150,HR_DC,42.74401246837358
T0151,HR_DC,42.74401246837358
T0152,HR_DC,42.74401246837358
T0153,HR_DC,42.74401246837358
T0154,HR_DC,42.74401246837358
T0155,HR_DC,42.74401246837358
T0156,HR_DC,42.74401246837358
T0157,HR_DC,42.74401246837358
T0158,HR_DC,42.74401246837358
T0159,HR_DC,42.74401246837358
T0160,HR_DC,42.74401246837358
T0161,HR_DC,42.74401246837358
T0162,HR_DC,42.74401246837358
T0163,HR_DC,42.74401246837358
T0164,HR_DC,42.74401246837358
T0165,HR_DC,42.74401246837358
T0166,HR_DC,42.74401246837358
T0167,HR_DC,42.74401246837358
T0168,HR_DC,42.74401246837358
T0169,HR_DC,42.74401246837358
T0170,HR_DC,42.74401246837358
T0171,HR_DC,42.74401246837358
T0172,HR_DC,42.74401246837358
T0173,HR_DC,42.74401246837358
T0174,HR_DC,42.74401246837358
T0175,HR_DC,42.74401246837358
T0176,HR_DC,42.74401246837358
T0177,HR_DC,42.74401246837358
T0178,HR_DC,42.74401246837358
T0179,HR_DC,42.74401246837358
T0180,HR_DC,42.74401246837358
T0181,HR_DC,42.74401246837358
T0182,HR_DC,42.74401246837358
T0183,HR_DC,42.74401246837358
T0184,HR_DC,42.74401246837358
T0185,HR_DC,42.74401246837358
T0186,HR_DC,42.74401246837358
T0187,HR_DC,42.74401246837358
T0188,HR_DC,42.74401246837358
T0189,HR_DC,42.74401246837358
T0190,HR_DC,42.74401246837358
T0191,HR_DC,42.74401246837358
T0192,HR_DC,42.74401246837358
T0193,HR_DC,42.74401246837358
T0194,HR_DC,42.74401246837358
T0195,HR_DC,42.74401246837358
T0196,HR_DC,42.74401246837358
T0197,HR_DC,42.74401246837358
T0198,HR_DC,42.74401246837358
T0199,HR_DC,42.74401246837358
T0200,HR_DC,42.74401246837358
T0201,HR_DC,42.74401246837358
T0202,HR_DC,42.74401246837358
T0203,HR_DC,42.74401246837358
T0204,HR_DC,42.74401246837358
T0205,HR_DC,42.74401246837358
T0206,HR_DC,42.74401246837358
T0207,HR_DC,42.74401246837358
T0208,HR_DC,42.74401246837358
T0209,HR_DC,42.74401246837358
T0210,HR_DC,42.74401246837358
T0211,HR_DC,42.74401246837358
T0212,HR_DC,42.74401246837358
T0213,HR_DC,42.74401246837358
T0214,HR_DC,42.74401246837358
T0215,HR_DC,42.74401246837358
