AMV3,0
AVV1,0
AVV2,0
AMV1,0
AMV4,0
ARC,0
ARGO5,0
ARGO6,0
HCV7,0
HCV8,0
KKV7,0
KKV8,0
VF5,0
VF6,0
HOB_BG,0
HOB_EL,0
HOB_FO,0
HOB_GO,0
HOB_NG,0
HOB_WP,0
HOB_WW,0
EH,0
HP,0
electric_chiller,0
free_cooling,0
HR_DC,0
