T,G_HR,value
T0001,HR_DC,40.41164584086077
T0002,HR_DC,40.41164584086077
T0003,HR_DC,40.41164584086077
T0004,HR_DC,40.41164584086077
T0005,HR_DC,40.41164584086077
T0006,HR_DC,40.41164584086077
T0007,HR_DC,40.41164584086077
T0008,HR_DC,40.41164584086077
T0009,HR_DC,40.41164584086077
T0010,HR_DC,40.41164584086077
T0011,HR_DC,40.41164584086077
T0012,HR_DC,40.41164584086077
T0013,HR_DC,40.41164584086077
T0014,HR_DC,40.41164584086077
T0015,HR_DC,40.41164584086077
T0016,HR_DC,40.41164584086077
T0017,HR_DC,40.41164584086077
T0018,HR_DC,40.41164584086077
T0019,HR_DC,40.41164584086077
T0020,HR_DC,40.41164584086077
T0021,HR_DC,40.41164584086077
T0022,HR_DC,40.41164584086077
T0023,HR_DC,40.41164584086077
T0024,HR_DC,40.41164584086077
T0025,HR_DC,40.41164584086077
T0026,HR_DC,40.41164584086077
T0027,HR_DC,40.41164584086077
T0028,HR_DC,40.41164584086077
T0029,HR_DC,40.41164584086077
T0030,HR_DC,40.41164584086077
T0031,HR_DC,40.41164584086077
T0032,HR_DC,40.41164584086077
T0033,HR_DC,40.41164584086077
T0034,HR_DC,40.41164584086077
T0035,HR_DC,40.41164584086077
T0036,HR_DC,40.41164584086077
T0037,HR_DC,40.41164584086077
T0038,HR_DC,40.41164584086077
T0039,HR_DC,40.41164584086077
T0040,HR_DC,40.41164584086077
T0041,HR_DC,40.41164584086077
T0042,HR_DC,40.41164584086077
T0043,HR_DC,40.41164584086077
T0044,HR_DC,40.41164584086077
T0045,HR_DC,40.41164584086077
T0046,HR_DC,40.41164584086077
T0047,HR_DC,40.41164584086077
T0048,HR_DC,40.41164584086077
T0049,HR_DC,40.41164584086077
T0050,HR_DC,40.41164584086077
T0051,HR_DC,40.41164584086077
T0052,HR_DC,40.41164584086077
T0053,HR_DC,40.41164584086077
T0054,HR_DC,40.41164584086077
T0055,HR_DC,40.41164584086077
T0056,HR_DC,40.41164584086077
T0057,HR_DC,40.41164584086077
T0058,HR_DC,40.41164584086077
T0059,HR_DC,40.41164584086077
T0060,HR_DC,40.41164584086077
T0061,HR_DC,40.41164584086077
T0062,HR_DC,40.41164584086077
T0063,HR_DC,40.41164584086077
T0064,HR_DC,40.41164584086077
T0065,HR_DC,40.41164584086077
T0066,HR_DC,40.41164584086077
T0067,HR_DC,40.41164584086077
T0068,HR_DC,40.41164584086077
T0069,HR_DC,40.41164584086077
T0070,HR_DC,40.41164584086077
T0071,HR_DC,40.41164584086077
T0072,HR_DC,40.41164584086077
T0073,HR_DC,40.41164584086077
T0074,HR_DC,40.41164584086077
T0075,HR_DC,40.41164584086077
T0076,HR_DC,40.41164584086077
T0077,HR_DC,40.41164584086077
T0078,HR_DC,40.41164584086077
T0079,HR_DC,40.41164584086077
T0080,HR_DC,40.41164584086077
T0081,HR_DC,40.41164584086077
T0082,HR_DC,40.41164584086077
T0083,HR_DC,40.41164584086077
T0084,HR_DC,40.41164584086077
T0085,HR_DC,40.41164584086077
T0086,HR_DC,40.41164584086077
T0087,HR_DC,40.41164584086077
T0088,HR_DC,40.41164584086077
T0089,HR_DC,40.41164584086077
T0090,HR_DC,40.41164584086077
T0091,HR_DC,40.41164584086077
T0092,HR_DC,40.41164584086077
T0093,HR_DC,40.41164584086077
T0094,HR_DC,40.41164584086077
T0095,HR_DC,40.41164584086077
T0096,HR_DC,40.41164584086077
T0097,HR_DC,40.41164584086077
T0098,HR_DC,40.41164584086077
T0099,HR_DC,40.41164584086077
T0100,HR_DC,40.41164584086077
T0101,HR_DC,40.41164584086077
T0102,HR_DC,40.41164584086077
T0103,HR_DC,40.41164584086077
T0104,HR_DC,40.41164584086077
T0105,HR_DC,40.41164584086077
T0106,HR_DC,40.41164584086077
T0107,HR_DC,40.41164584086077
T0108,HR_DC,40.41164584086077
T0109,HR_DC,40.41164584086077
T0110,HR_DC,40.41164584086077
T0111,HR_DC,40.41164584086077
T0112,HR_DC,40.41164584086077
T0113,HR_DC,40.41164584086077
T0114,HR_DC,40.41164584086077
T0115,HR_DC,40.41164584086077
T0116,HR_DC,40.41164584086077
T0117,HR_DC,40.41164584086077
T0118,HR_DC,40.41164584086077
T0119,HR_DC,40.41164584086077
T0120,HR_DC,40.41164584086077
T0121,HR_DC,40.41164584086077
T0122,HR_DC,40.41164584086077
T0123,HR_DC,40.41164584086077
T0124,HR_DC,40.41164584086077
T0125,HR_DC,40.41164584086077
T0126,HR_DC,40.41164584086077
T0127,HR_DC,40.41164584086077
T0128,HR_DC,40.41164584086077
T0129,HR_DC,40.41164584086077
T0130,HR_DC,40.41164584086077
T0131,HR_DC,40.41164584086077
T0132,HR_DC,40.41164584086077
T0133,HR_DC,40.41164584086077
T0134,HR_DC,40.41164584086077
T0135,HR_DC,40.41164584086077
T0136,HR_DC,40.41164584086077
T0137,HR_DC,40.41164584086077
T0138,HR_DC,40.41164584086077
T0139,HR_DC,40.41164584086077
T0140,HR_DC,40.41164584086077
T0141,HR_DC,40.41164584086077
T0142,HR_DC,40.41164584086077
T0143,HR_DC,40.41164584086077
T0144,HR_DC,40.41164584086077
T0145,HR_DC,40.41164584086077
T0146,HR_DC,40.41164584086077
T0147,HR_DC,40.41164584086077
T0148,HR_DC,40.41164584086077
T0149,HR_DC,40.41164584086077
T0150,HR_DC,40.41164584086077
T0151,HR_DC,40.41164584086077
T0152,HR_DC,40.41164584086077
T0153,HR_DC,40.41164584086077
T0154,HR_DC,40.41164584086077
T0155,HR_DC,40.41164584086077
T0156,HR_DC,40.41164584086077
T0157,HR_DC,40.41164584086077
T0158,HR_DC,40.41164584086077
T0159,HR_DC,40.41164584086077
T0160,HR_DC,40.41164584086077
T0161,HR_DC,40.41164584086077
T0162,HR_DC,40.41164584086077
T0163,HR_DC,40.41164584086077
T0164,HR_DC,40.41164584086077
T0165,HR_DC,40.41164584086077
T0166,HR_DC,40.41164584086077
T0167,HR_DC,40.41164584086077
T0168,HR_DC,40.41164584086077
T0169,HR_DC,40.41164584086077
T0170,HR_DC,40.41164584086077
T0171,HR_DC,40.41164584086077
T0172,HR_DC,40.41164584086077
T0173,HR_DC,40.41164584086077
T0174,HR_DC,40.41164584086077
T0175,HR_DC,40.41164584086077
T0176,HR_DC,40.41164584086077
T0177,HR_DC,40.41164584086077
T0178,HR_DC,40.41164584086077
T0179,HR_DC,40.41164584086077
T0180,HR_DC,40.41164584086077
T0181,HR_DC,40.41164584086077
T0182,HR_DC,40.41164584086077
T0183,HR_DC,40.41164584086077
T0184,HR_DC,40.41164584086077
T0185,HR_DC,40.41164584086077
T0186,HR_DC,40.41164584086077
T0187,HR_DC,40.41164584086077
T0188,HR_DC,40.41164584086077
T0189,HR_DC,40.41164584086077
T0190,HR_DC,40.41164584086077
T0191,HR_DC,40.41164584086077
T0192,HR_DC,40.41164584086077
T0193,HR_DC,40.41164584086077
T0194,HR_DC,40.41164584086077
T0195,HR_DC,40.41164584086077
